제목,가사,가수,발매일,좋아요수,장르
어려도 알 건 알아요,"어리게 보지 말아요
어리숙하지 않아요
니가 인생을 아냐 얕보지 마요
나 어려도 알 건 다 알아요
나 때가 있었잖아요
근데 왜 몰라요
당신이 또 무슨 걱정하는지
나 어려도 알 건 다 알아요
평생을 배워도 다 못 배우는 게 인생
기억할게요
나도 당신께 청해봐도 될까요
우리 철들어도 철부지같이 살아요
한숨 쉬는 만큼 하하 웃으며 살아요
삼시 세끼 먹어도 세상 나일 먹어도
꿈만은 나이 먹지 말아요
어리게 보지 말아요
나 순진하진 않아요
알면 얼마나 아냐 깔보지 마요
나 어려도 알 건 다 알아요
착각 붙들어 매세요
착하진 않아요
그래도 그 선은 넘지 않아요
나 어려도 알 건 다 알아요
평생을 배워도 다 못 배우는 게 인생
기억할게요
나도 당신께 청해봐도 될까요
우리 철들어도 철부지같이 살아요
한숨 쉬는 만큼 하하 웃으며 살아요
삼시 세끼 먹어도 세상 나일 먹어도
꿈만은 나이 먹지 말아요
우리 철들어도 철부지같이
한숨 쉬는 만큼 하하 웃으며
삼시 세끼 먹어도 세상 나일 먹어도
꿈만은 나이 먹지 말아요
꿈만은 나이 먹지 말아요",정동원,2022.04.25,"4,699",성인가요/트로트
바다 끝,"먼 아주 멀리 있는
저 바다 끝보다 까마득한
그곳에 태양처럼 뜨겁던
내 사랑을 두고 오자
푸른 바람만 부는
만남도 이별도 의미 없는
그곳에 구름처럼 무심한
네 마음을 놓아주자
아름다웠던
나의 모든 노을빛 추억들이
저 바다에 잠겨
어두워지면 난 우리를 몰라
짙은 어둠만 남은
시작도 그 끝도 알 수 없는
그곳에 물결처럼 춤추던
너와 나를 놓아주자
아름다웠던
나의 모든 노을빛 추억들이
저 바람에 날려 흐트러지면 난 우리를
오 아름다웠던
나의 모든 노을빛 추억들이
저 바다에 잠겨 어두워지면
난 우리를 몰라",송민준,2023.02.17,245,성인가요/트로트
당신의 이름,"하얀 종이 위에
무심코 적어본 이름
내 마음 속에 오르내린
당신의 그 이름
아무리 불러도 그리워 해도
지금은 한마디 대답도 없이
허공 중에 허공 중에 사라져
사라져 사라져 가는 이름
나도 모르는 새
무심코 적어본 이름
은연중에 생각나는
당신의 그 이름
아무리 불러도 그리워해도
지금은 한마디 대답도 없이
세월 속에 세월 속에 잊혀져
잊혀져 잊혀져 가는 이름
당신의 그 이름",공훈,2023.01.25,232,성인가요/트로트
얼쑤,"얼쑤
얼쑤 얼쑤
울고불고했던 지난날은 잊고
지지고 볶고 했던 그 여자는 잊고
다른 다른 사람 사람 만나요
요요요 요요 요요요요요
어떤 옷을 입고 갈까 고민 고민
큰 거울 앞에 이런저런 포즈포즈
지금 지금 만나 만나 러 가요
요요요 요요 요요요요요
굽이굽이 이 높은 구두 신고 사뿐히
걸어 걸어 가면 가면 저기 당신 보여요
달아 달아 밝은 달아 나 좀 예쁘게
잘 좀 비춰라 이 사람 내게 혹 가버리게
해야 해야 밝은 해야 나 좀 예쁘게
잘 좀 비춰라 이 사람 내게 혹 가버리게
얼쑤
얼쑤 얼쑤",안성훈,2023.02.10,139,성인가요/트로트
연하의 남자,"나는 나는 연하의 남자
부를 때는 누나라고 누나라고 말하지만
내 마음은 설레이고 있어요
처음 본 순간부터 내 마음을 뺏겼어요
내 영혼을 흔들었어요
이제부턴 동생 아닌 남자로 봐주세요
당신을 사랑합니다
내 사랑을 받아주세요
조건 없이 다 드릴게요
당신에게 빠져버린 당신에게 빠져버린
나는 나는 연하의 남자
당신에게 빠져버린 당신에게 빠져버린
나는 나는 연하의 남자
연하의 남자",안성훈,2023.02.10,118,성인가요/트로트
당신이 좋아,"그대는 내 사랑
당신도 내 사랑
이 세상의 그 무엇도 쨉이 안되지
원앙이 따로 있나 우리가 원앙이지
환상의 해피한 원앙이지
아 꿀맛같은 그대 사랑에
내 인생을 걸었잖아
비가 와도 좋아 눈이 와도 좋아
바람 불어도 좋아
좋아좋아 당신이 좋아
아 꿀맛같은 그대 사랑에
내 인생을 걸었잖아
비가 와도 좋아 눈이 와도 좋아
바람 불어도 좋아
좋아 좋아 당신이 좋아
좋아 좋아 당신이 좋아",장송호,2023.02.10,129,성인가요/트로트
사랑의 재개발,"싹 다 갈아 엎어주세요
머리부터 발끝까지
모조리 싹 다
싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
재개발해주세요
내 맘을 그냥 두지 말아줘요
금싸라기 같은 내 맘을
내 맘에 전철역을 내어줘요
그대만이 내릴 수 있는
오 오 그대 맘을 심으면 뭐든 피어나
팥도 나고 콩도 날 텐데
모조리 싹 다 갈아엎어주세요
머리부터 발끝까지
모조리 싹 다 싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
재개발해주세요
내 맘에 이정표를 세워줘요
딱 집어서 그대 거라고
내 맘에 박자를 좀 넣어줘요
쿵 찍으면 딱을 할 게요
오 오 그대 맘을 심으면 뭐든 피어나
팥도 나고 콩도 날 텐데
모조리 싹 다 갈아 엎어주세요
머리부터 발끝까지
모조리 싹 다 싹 다 갈아 엎어주세요
나비 하나 날지 않던 나의 가슴에
재개발해주세요
라라라라라라라
사랑의 재개발",유산슬,2019.11.16,"44,508",성인가요/트로트
나는 남자다,"오늘 하루 또 무사히
세상이라는 전쟁터에
부대끼면서 생존한다
그게 오늘의 내 임무다
간다 어제도 그랬듯이
오늘 또 하루 시작한다
내가 그동안 같이 못간 세상과
다시 마주친다
난 나를 다시 툭 내려놓는다
내일을 위해 오늘을 사는 거다
오늘 하루 또 무사히
세상이라는 전쟁터에
부대끼면서 생존한다
그게 오늘의 내 임무다
간다 세상아 내가 간다
오늘 난 나를 찾을 거다
온다 사랑이 내게 온다
다시 가슴이 터질 것 같다
내가 그동안 아껴왔던 사랑을
이젠 다 줄 거다
난 나를 다시 툭 내려 놓는다
내일을 위해 오늘을 사는 거다
오늘 하루 또 무사히
세상이라는 전쟁터에
부대끼면서 생존한다
그게 오늘의 내 임무다
온다 사랑이 내게 온다
내가 그토록 기다리던
오늘 하루 또 무사히
세상이라는 전쟁터에
부대끼면서 생존한다
그게 오늘의 내 임무다
간다 세상아 내가 간다
나는 화끈한 남자다
나는 화끈한 남자다",김희재,2020.03.13,"10,948",성인가요/트로트
시계바늘,"사는게 뭐 별거있더냐
욕 안먹고 살면 되는거지
술한잔에 시름을 털고
너털웃음 한번웃어보자 세상아
시계바늘처럼 돌고돌다가
가는길을 잃은사람아
미련따위 없는거야
후회도없는거야 아 아
세상살이 뭐 다 그런거지 뭐
돈이좋아 여자가좋아
술이좋아 친구가좋아
싫다하는 사람은없어
너도한번해보고
나도한번해본다
시계바늘처럼 돌고돌다가
가는길을 잃은사람아
미련따위없는거야
후회도없는거야 아 아
세상살이뭐 다 그런거지 뭐
세상살이뭐 다 그런거지 뭐",신유,2008.09.23,"9,314",성인가요/트로트
바람길,"길을 걷는다
끝이 없는 이 길
걷다가 울다가
서러워서 웃는다
스치듯 지나는
바람의 기억보다 더
에일 듯 시리운
텅 빈 내 가슴
울다가 웃다가
꺼내본 사진 속엔
빛 바랜 기억들이
나를 더 아프게 해
길을 걷는다
끝이 없는 이 길
걷다가 울다가
서러워서 웃는다
스치듯 지나는
바람의 기억보다 더
에일 듯 시리운
텅 빈 내 가슴
울다가 웃다가
꺼내본 사진 속엔
빛 바랜 기억들이
나를 더 아프게 해
길을 걷는다
끝이 없는 이 길
걷다가 울다가
서러워서 웃는다
서러워서 웃는다",김태연,2021.02.12,"9,717",성인가요/트로트
가라지,"간다면 누가 너를
못 보낼 줄 알고
가라지 누가 너를
잡을 줄 알고
이렇게 날 울리고 가면
발걸음 꽤나 가볍겠다
이렇게 날 버리고 가면
마음 꽤나 편하겠다
너 괴롭고 나 괴로운 것을
왜 왜 너는 모르니
너 떠나면 나 외로운 것을
넌 넌 뻔히 알잖니
간다면 누가 너를
못 보낼 줄 알고
가라지 누가 너를
잡을 줄 알고
너 괴롭고 나 괴로운 것을
왜 왜 너는 모르니
너 떠나면 나 외로운 것을
넌 넌 뻔히 알잖니
간다면 누가 너를
못 보낼 줄 알고
가라지 누가 너를
잡을 줄 알고
잡을 줄 알고",손태진,2023.01.18,434,성인가요/트로트
풍악을 울려라!,"풍악을 울려라 온 세상 떠들썩하게
풍악을 울려라 내 님이 춤출 수 있게
이 세상에서 제일로 예쁜
고운 님이 오신다는데
이보다 더 나 기쁠 수 있나
세상이 다 내 것이로세
벌나비가 춤을 추고
산에 들에 꽃천지
내 마음은 살랑 춘풍이
어깨춤 절로 더덩실
풍악을 울려라 온 세상 떠들썩하게
풍악을 울려라 내 님이 춤출 수 있게
풍악을 울려라 온 세상 떠들썩하게
풍악을 울려라 내 님이 춤출 수 있게
이 세상에서 제일로 예쁜
고운 님이 오신다는데
이보다 더 나 기쁠 수 있나
세상이 다 내 것이로세
벌나비가 춤을 추고
산에 들에 꽃천지
내 마음은 살랑 춘풍이
어깨춤 절로 더덩실
풍악을 울려라 온 세상 떠들썩하게
풍악을 울려라 내 님이 춤출 수 있게
풍악을 울려라 온 세상 떠들썩하게
풍악을 울려라 내 님이 취할 수 있게
내 님이 안길 수 있게",장민호,2022.11.08,"2,447",성인가요/트로트
男子의 人生 (남자의 인생),"어둑어둑 해질 무렵
집으로 가는 길에
빌딩사이 지는 노을
가슴을 짜안하게 하네
광화문 사거리서 봉천동까지
전철 두 번 갈아타고
지친 하루 눈은 감고 귀는 반 뜨고
졸면서 집에 간다
아버지란 그 이름은
그 이름은 男子의 人生
그냥저냥 사는 것이
똑같은 하루하루
출근하고 퇴근하고
그리고 캔 맥주 한잔
홍대에서 버스타고 쌍문동까지
서른아홉 정거장
운 좋으면 앉아가고 아니면 서고
지쳐서 집에 간다
남편이란 그 이름은
그 이름은 男子의 人生
그 이름은 男子의 人生",나훈아,2017.07.17,"6,151",성인가요/트로트
무심 세월,"무심한 세월아
냉정한 세월아
너는 어찌 그리도 빠르니
너 따라 가려니
이젠 힘이 들구나
우리 잠시 쉬었다가자
얄궂은 세월아
변덕쟁이 세월아
나 어릴 땐 그리도 늦더니
숨 가쁜 한 세상
앞만 보고 왔는데
어서 따라 오라는 세월
나는 쉬엄쉬엄 쉬며 갈 테다
허리 한번 쭉 펴고
좋은 사람들과 놀다 갈 테니
제발 나 좀 두고 가거라
함께 온 세월아
오랜 친구 세월아
우리 잠시 헤어졌다가
이 다음 천천히
만났으면 좋겠다
너 혼자만 먼저 가거라
나는 쉬엄쉬엄 쉬며 갈 테다
허리 한번 쭉 펴고
좋은 사람들과 놀다 갈 테니
제발 나 좀 두고 가거라
함께 온 세월아
오랜 친구 세월아
우리 잠시 헤어졌다가
이 다음 천천히
만났으면 좋겠다
너 혼자만 먼저 가거라
너 혼자만 먼저 가거라",민수현,2022.12.28,375,성인가요/트로트
고맙고 미안한 내사람,"고맙고 미안한 내 사람
고맙고 미안한 내 사람
긴 세월 불안한 내 곁에서
나를 믿어준
그댈 위해 나는 노래 부르리
사랑한다는 그 말 미안하다는 그 말
따뜻한 한마디 못해준 못난 사람
약속할게요 그대 내 남은 모든 시간
그댈 위해 모두 쓰겠소
고맙고 미안한 내 사람
고맙고 미안한 내 사람
고운 그대 두 눈가에
항상 눈물만 남겨준
이런 나를 용서할 수 있나요
사랑한다는 그 말 미안하다는 그 말
따뜻한 한마디 못해준 못난 사람
약속할게요 그대 내 남은 모든 시간
그댈 위해 모두 쓰겠소
살다가 너무 힘이 들 때면
내 어깨에 기대 편히 쉬기를
행복하기를 그대 울지 말기를 이제
그댄 누구보다 행복해야 될 사람
내가 그대를 만나 사랑한 모든 날들
기적 같은 행운이었소
고맙고 미안한 내 사람",장민호,2022.01.06,"4,185",성인가요/트로트
인연,"이제는 두 번 다시
사랑 때문에 울지 않으리
이제는 두 번 다시
나는 너를 보내지 않으리
사랑 때문에
괴로웠던 지난 날들은
이제는
이제는
모두 끝이야
수많은 사람 만나 만나서
내 모든 걸 다 주어봐도
때가 되면 떠나버리는
무정한 사람이더라
인연이라는 것은
때가 되어야만 만나지는 것
지난 날을 괴로워 말자
언젠간 너도 괴로울 테니까
때가 되면 떠나버리는
무정한 사람이더라
지난 날은 괴로워 말자
언젠간 너도 괴로울 테니까",김용필,2023.02.10,108,성인가요/트로트
사랑 너였니,"어느 날 내게 왔어 소나기처럼 왔어
그리고는 내 가슴 적셨어
갑자기 내게 왔어 한줄기 별빛 되어
그리고는 내 가슴 뛰게 했어
어린아이처럼 설레는 이 마음
도대체 나 지금 왜 이러는 걸까
사랑 너였니 내 가슴 뛰게 만든게
사랑 너였니 나 눈물 나게 하는게
빗물보다 별빛보다 나를 흠뻑 적신게
사랑 너였니 나의 참 사랑아
어린아이처럼 설레는 이 마음
도대체 나 지금 왜 이러는 걸까
사랑 너였니 내 가슴 뛰게 만든게
사랑 너였니 나 눈물 나게 하는게
빗물보다 별빛보다 나를 흠뻑 적신게
사랑 너였니 나의 참 사랑아
사랑 너였니 내 가슴 뛰게 만든게
사랑 너였니 나 눈물 나게 하는게
빗물보다 별빛보다 나를 흠뻑 적신게
사랑 너였니 나의 참 사랑아",장민호,2022.11.08,"3,648",성인가요/트로트
꿈,"화려한 도시를
그리며 찾아왔네
그 곳은 춥고도 험한곳
여기저기 헤매다
초라한 문턱에서
뜨거운 눈물을 먹는다
머나먼 길을 찾아 여기에
꿈을 찾아 여기에
괴롭고도 험한 이 길을 왔는데
이 세상 어디가 숲인지
어디가 늪인지
그 누구도 말을 않네
사람들은 저마다
고향을 찾아가네
나는 지금 홀로 남아서
빌딩속을 헤매다
초라한 골목에서
뜨거운 눈물을 먹는다
저기 저 별은 나의 마음 알까
나의 꿈을 알까
괴로울 땐 슬픈 노래를 부른다
슬퍼질 땐 차라리 나홀로
눈을 감고 싶어
고향의 향기 들으면서
저기 저 별은 나의 마음 알까
나의 꿈을 알까
괴로울 땐 슬픈 노래를 부른다
이 세상 어디가 숲인지
어디가 늪인지
그 누구도 말을 않네
슬퍼질 땐 차라리 나홀로
눈을 감고 싶어
고향의 향기 들으면서
고향의 향기 들으면서",조용필,1991,"11,141",성인가요/트로트
별빛 같은 나의 사랑아,"당신이 얼마나 내게 소중한 사람인지
세월이 흐르고 보니
이제 알 것 같아요
당신이 얼마나 내게 필요한 사람인지
세월이 지나고 보니
이제 알 것 같아요
밤하늘에 빛나는
별빛 같은 나의 사랑아
당신은 나의 영원한 사랑
사랑해요 사랑해요
날 믿고 따라준 사람
고마워요 행복합니다
왜 이리 눈물이 나요
밤하늘에 빛나는
별빛 같은 나의 사랑아
당신은 나의 영원한 사랑
사랑해요 사랑해요
날 믿고 따라준 사람
고마워요 행복합니다
왜 이리 눈물이 나요
왜 이리 눈물이 나요",임영웅,2021.09.21,"15,112",성인가요/트로트
남자라는 이유로,"누구나 웃으면서 세상을 살면서도
말못할 사연 숨기고 살아도
나역시 그런저런 슬픔을 간직하고
당신앞에 멍하니 서있네
언제한번 가슴을 열고 소리내어
소리내어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길었어

저마다 처음인듯 사랑을 하면서도
쓰라린 이별 숨기고 있어도
당신도 그런저런 과거가 있겠지만
내앞에선 미소를 짓네
언제한번 가슴을 열고 소리내어
소리내어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길었어

언제한번 그런날 올까요 가슴을 열고
소리내어 울어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길어요",조항조,1997.03,"4,447",성인가요/트로트
