제목,가사,가수,발매일,좋아요수,장르
사내,"큰 소리로 울면서 이 세상에 태어나
가진것은 없어도 비굴하진 않았다
때론 사랑에 빠져 비틀댄 적 있지만
입술 한 번 깨물고 사내답게 웃었다
긴가민가 하면서 조마조마 하면서
설마설마 하면서 부대끼며 살아온
이 세상을 믿었다 나는 나를 믿었다
추억묻은 친구야 물론 너도 믿었다
벌거벗은 몸으로 이세상에 태어나
자랑할건 없어도 부끄럽지도 않아
한때 철없던 시절 방황한 적 있지만
소주한잔 마시고 사내답게 잊었다
긴가민가 하면서 조마조마 하면서
설마설마 하면서 부대끼며 살아온
이세상을 믿었다 나는 나를 믿었다
추억묻은 친구야 물론 너도 믿었다
미련같은건 없다 후회역시도 없다
사내답게 살다가 사내답게 갈거다
사내답게 갈거다",최우진,2018.04.24,58,성인가요/트로트
인생이란,"인생이란 다 그런 거지 뭐
산다는 게 다 똑같잖아
미웠다가 좋았다가
그런 게 사랑이잖아
인생이란 다 힘든 거지 뭐
이런저런 일이 많아
좋은 날이 꼭 올 거야
우리 좀 참고 사랑해
하나만 알고 둘은 몰라요
두 볼을 꼭 꼬집고 싶어요
미운 정 고운정 이런 게 사랑인가요
전생에 우린 뭐였었길래
이토록 일들이 많은 걸까요
살다가 보면은 다 아무것도 아닌데
인생이란 다 그런 거지 뭐
산다는 게 다 똑같잖아
미웠다가 좋았다가
그런 게 사랑이잖아
인생이란 다 힘든 거지 뭐
이런저런 일이 많아
좋은 날이 꼭 올 거야
우리 좀 참고 사랑해
이 넓은 세상 당신뿐인데
왜 자꾸 내 맘을 흔들어놔요
울다가 웃다가 나를 좀 달래주세요
어쩌면 운명 같은 내사랑
다시는 놓치지 않을 거에요
살다가 보면은 다 아무것도 아닌데
인생이란 다 그런 거지 뭐
산다는 게 다 똑같잖아
미웠다가 좋았다가
그런 게 사랑이잖아
인생이란 다 힘든 거지 뭐
이런저런 일이 많아
좋은 날이 꼭 올 거야
우리 좀 참고 사랑해
우리 좀 참고 사랑해",한담희,2018.05.03,247,성인가요/트로트
한백년,"이왕에 만났으니
한백년을 살고 갑시다
장미가 곱다해도
청춘이 곱다해도
시들면 다시는 오지 못해요
만약에 당신이 가신다면
나 혼자 외로워서
어이 살란 말이요
사랑해요 사랑해요
당신만을 사랑해요
한백년 살고 갑시다
이왕에 만났으니
한백년을 살고 갑시다
장미가 곱다해도
청춘이 곱다해도
시들면 다시는 오지 못해요
만약에 당신이 가신다면
나 혼자 외로워서
어이 살란 말이요
사랑해요 사랑해요
당신만을 사랑해요
한백년 살고 갑시다",나훈아,2018.05.03,109,성인가요/트로트
첫사랑에게,"단발머리 소녀만 기억하고 싶네
잘산단 소식 거기까지만
아이는 몇을 뒀는지
어디서 어떻게 사는지
난 모르고 싶소
수줍던 소녀의 븕은 입술만
그날 입맞춤 거기까지만
얼마나 변했는지
나처럼 늙어 가는지
난 모르고 싶소
소녀에서 여인으로
소년에서 사나이로
우린 그렇게
세월을 건너 건너 왔지만
미련은 건너지 못해
왜 하필 첫사랑으로 왔소
뭐가 그렇게 많이 급했소
다음생은 다음생은
천천히 오시게나
내 마지막 사랑으로",박강성,2018.12.10,197,성인가요/트로트
꿈길,"은하수 빛 내리는
별빛달빛 사이로
나를나를 반기는
내 사랑이 서있네
사랑비가 내리는
예쁜 숲길 사이로
나를나를 반기는
내 사랑이 서있네
무지개 다리를 건너
두 손 잡고 걸어 봅니다
구름다릴 걸으며
사랑도 속삭입니다
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
은하수 빛 내리는
별빛달빛 사이로
나를나를 반기는
내 사랑이 서있네
사랑비가 내리는
예쁜 숲길 사이로
나를나를 반기는
내 사랑이 서있네
무지개 다리를 건너
두 손 잡고 걸어 봅니다
구름다릴 걸으며
사랑도 속삭입니다
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
나를 깨우지 말아요
꿈같은 이 밤 깨우지 마요
아침아 오지 말아요
꿈길따라 영원히
우리 사랑 영원히
우리 사랑 영원히",요요미,2019.05.30,280,성인가요/트로트
영암아리랑,"달이 뜬다
달이 뜬다
영암 고을에
둥근 달이 뜬다
달이 뜬다
달이 뜬다
둥근 둥근
달이 뜬다
월출산 천왕봉에
보름달이 뜬다
아리랑 동동
쓰리랑 동동
에헤야 데헤야
어사와 데야
달 보는
아리랑
님 보는
아리랑
풍년이 온다
풍년이 온다
지화자자
좋구나
서호강 몽햇들에
풍년이 온다
아리랑 동동
쓰리랑 동동
에헤야 데헤야
어사와 데야
달 보는
아리랑
님 보는
아리랑
흥타령 부네
흥타령 부네
목화 짐 지고
흥겹게 부네
용칠 도령 목화 짐은
장가 밑천이라네
아리랑 동동
쓰리랑 동동
에헤야 데헤야
어사와 데야
달 보는
아리랑
님 보는
아리랑
님 보는
아리랑
님 보는
아리랑
님 보는
아리랑
나를 버리고
가시는 님은
십 리도 못 가서
발병 난다
아리랑 아리랑
아라리요
아리랑 고개로
넘어간다
아리랑 아리랑
아라리요
아리랑 고개로
넘어간다
아리랑
아리랑
아리랑
아리랑
아리랑",김용임,2020.03.12,35,성인가요/트로트
드라마,"사랑에 울다 웃다 해봤고
그깟 돈 있다 없다 해봤고
산 넘어 또 산
쉽지만은 않더라
사는 게 드라마더라
병 주고 약도 주던
세월아 네월아
별의별 일 많구나
드라마 내가 내가 드라마
이 사연을 누가 알 텐가
설탕같이 달다가
커피같이 쓰다가
아 아 아 우리 인생 드라마
사랑에 울다 웃다 해봤고
그깟 돈 있다 없다 해봤고
산 넘어 또 산
쉽지만은 않더라
사는 게 드라마더라
병 주고 약도 주던
세월아 네월아
별의별 일 많구나
드라마 내가 내가 드라마
이 사연을 누가 알 텐가
설탕같이 달다가
커피같이 쓰다가
아 아 아 우리 인생 드라마
아 아 아 내가 내가 드라마",영탁,2020.06.24,"5,306",성인가요/트로트
잡초,"아무도 찾지않는
바람부는 언덕에
이름 모를 잡초야
한송이 꽃이라면
향기라도 있을텐데
이것저것 아무것도 없는
잡초라네
발이라도 있으면은
님 찾아갈텐데
손이라도 있으면은
님 부를텐데
이것저것 아무것도
가진게 없어
아무것도 가진게 없네
아무도 찾지않는
바람부는 언덕에
이름 모를 잡초야
한송이 꽃이라면
향기라도 있을텐데
이것저것 아무것도 없는
잡초라네
아무도 찾지않는
바람부는 언덕에
이름 모를 잡초야
한송이 꽃이라면
향기라도 있을텐데
이것저것 아무것도 없는
잡초라네
발이라도 있으면은
님 찾아갈텐데
손이라도 있으면은
님 부를텐데
이것저것 아무것도
가진게 없어
아무것도 가진게 없네
아무도 찾지않는
바람부는 언덕에
이름 모를 잡초야
한송이 꽃이라면
향기라도 있을텐데
이것저것 아무것도 없는
잡초라네
이것저것 아무것도 없는
잡초라네
이것저것 아무것도 없는
잡초라네",장민호,2020.07.24,"2,059",성인가요/트로트
붉은노을,"붉게 물든 노을 바라보면
슬픈 그대 얼굴 생각이나
고개 숙이네 눈물 흘러
아무 말 할 수가 없지만
난 너를 사랑하네
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
그 세월 속에 잊어야할 기억들이
다시 생각나면
눈감아요 소리 없이 그 이름 불러요
아름다웠던 그대모습
다시 볼 수 없는 것 알아요
후회 없어 저 타는 노을
붉은 노을처럼
난 너를 사랑하네
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
어디로 갔을까
사랑하던 슬픈 그대얼굴 보고싶어
깊은 사랑 후회 없어
저 타는 붉은 노을처럼
난 너를 사랑하네
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
그 세월 속에 잊어야할
기억들이 다시 생각나면
눈감아요 소리 없이
그 이름 불러요
아름다웠던 그대모습
다시 볼 수 없는 것 알아요
후회 없어 저 타는 노을 붉은 노을처럼
난 너를 사랑하네
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데
난 너를 사랑하네
이 세상은 너 뿐이야
소리쳐 부르지만
저 대답 없는 노을만 붉게 타는데",영탁,2020.08.05,"6,119",성인가요/트로트
바람과 함께 사라지다,"오래 만났지 다른 사랑하는 널
편한 친구로 그저 바라만 보며
요즘 니 곁에 그 사람
보이질 않고
헤어졌는지 내 어깰
빌리곤 했어
조금씩 연인처럼 가까워진
우리 둘 사이
항상 기다린 거야
늦었지만 나의 사랑을
고백하려해
하지만 니가 먼저 꺼낸 그 말
미안하다며 내게 고마웠다고
우리 얘긴 잠시 스쳐간
바람이라고 말했어
나를 떠나가지 말아줘
내 사랑 너밖에 없어
그저 바람처럼 좋았던 추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
힘들었었지 너를
그리워하며
그 전보다 더 커진
사랑이 됐어
기다렸던 나 너에게
전화가 왔고
다시 한번 날 만나고
싶다 말했어
이제는 돌아와 준 너의
손을 놓치진 않아
굳은 결심을 했어
미뤄왔던 나의 사랑을
보여줄 거야
하지만 다정스레 너와 함께
나온 그 남자
너와 결혼한다고
고마웠던 친구였다며 날
소개하고 있었어
나를 떠나가지 말아줘
내 사랑 너 밖에 없어
그저 바람처럼 좋았던
추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
나를 떠나가지 말아줘
내 사랑 너밖에 없어
그저 바람처럼 좋았던
추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
사랑이야",이찬원,2020.08.19,"4,218",성인가요/트로트
백돌이 인생,"백돌이가 나간다
머리 들지마 오비나잖아
달려 들지마 뒷땅 치잖아
욕심 버리고 어깨 힘 빼고
부드럽게 가슴 돌려봐
내가 말했지 힘 좀 빼라고
가슴에 공을 안고 살며시 돌려봐
장타 쳐 놓고 뒷땅 치더니
탑볼 치면 양파 하잖아
여보게 친구야
연습을 할 때처럼
부드럽게 몸을 돌려
한번에 샷으로 멋지게 날려봐
우리 함께 홀인원 하자
백돌이가 나간다
머리 들지마 옆집 가잖아
욕심 내지마 물로 가잖아
마음 비우고 어깨 힘 빼고
부드럽게 허리 돌려봐
내가 말했지 힘 좀 빼라고
가슴에 공을 안고 살며시 돌려봐
장타 쳐 놓고 설거지 못해
왔다 갔다 양파하잖아
여보게 친구야
연습을 할 때처럼
부드럽게 몸을 돌려
한번에 샷으로 멋지게 날려봐
우리 함께 홀인원 하자
우리 함께 홀인원 하자",차오름,2020.09.03,49,성인가요/트로트
내 사랑아,"사랑아 내 사랑아 말을 물어보자
황홀한 꽃가마에 너는 나를 태우고
어디까지 갈거니 말을 좀 해다오
가는 길이 멀어도 나는 괜찮아
언제라도 어디라도 너 가는 데로
설마설마 가다가 되돌아오지 마라
사랑아 어서가자 쉬지를 말고
사랑사랑 행복지수 지금이 최고란다
사랑아 내 사랑아 사랑아 내 사랑아
사랑아 내 사랑아 말을 물어보자
황홀한 꽃가마에 너는 나를 태우고
어디까지 갈거니 말을 좀 해다오
가는 길이 멀어도 나는 괜찮아
언제라도 어디라도 너 가는 데로
설마설마 가다가 되돌아오지 마라
사랑아 어서가자 쉬지를 말고
사랑사랑 행복지수 지금이 최고란다
사랑아 내 사랑아 사랑아 내 사랑아
사랑아 내 사랑아 사랑아 내 사랑아",김희재,2020.10.06,"2,660",성인가요/트로트
얼쑤,"얼쑤 얼쑤 얼쑤
울고 불고 했던 지난날은 잊고
지지고 볶고 했던 그 남자는 잊고
다른 다른 사람 사람
만나요 요요 요요 요요요요요
어떤 옷을 입고 갈까 고민 고민
큰 거울 앞에 이런 저런 포즈 포즈
지금 지금 만나러 가요
요요 요요 요요요요요
굽이굽이 이 높은 구두 신고 사뿐이
걸어 걸어 가면 가면
저기 당신 보여요
달아 달아 밝은 달아
나 좀 예쁘게
잘 좀 비춰라 이 사람
내게 혹 가버리게
해야 해야 밝은 해야 나 좀 예쁘게
잘 좀 비춰라 이 사람
내게 혹 가버리게
얼쑤 얼쑤 얼쑤
울고 불고 했던 지난 날은 잊고
지지고 볶고 했던 그 남자는 잊고
다른 다른 사람 사람
만나요 요요 요요 요요요요요
어떤 옷을 입고 갈까 고민 고민
큰 거울 앞에 이런 저런 포즈 포즈
지금 지금 만나러 가요
요요 요요 요요요요요
굽이굽이 이 높은 구두 신고 사뿐히
걸어 걸어 가면 가면
저기 당신 보여요
달아 달아 밝은 달아
나 좀 예쁘게
잘 좀 비춰라 이 사람
내게 혹 가버리게
해야 해야 밝은 해야
나 좀 예쁘게
잘 좀 비춰라
이 사람 내게
혹 가버리게
달아달아 밝은 달아
나 좀 예쁘게
잘 좀 비춰라
이 사람 내게
혹 가버리게
해야 해야 밝은 해야
나 좀 예쁘게
잘 좀 비춰라
이 사람 내게
혹 가버리게
얼쑤 얼쑤 얼쑤",정동원,2020.10.06,"3,810",성인가요/트로트
억장,"억장이 무너져 내린다
차라리 만나지나 말 것을
어차피 떠나버린 사람을
그래 잊자 잊자 잊어 사랑했잖아
억장이 무너져 내리네
차라리 생각이나 말 것을
그렇게 돌아서 간 사람을
그래 잊자 잊자 잊어 사랑했잖아
억장이 무너져 내리네
사람아 사람아 사람아
매몰찬 사람아
눈물에 눈물에 약한 것이
남자라잖아
차라리 쳐다보지 말 것을
어떻게 나를 두고 떠나니
그래 잊자 잊자 잊어 사랑했잖아
억장이 무너져 내리네
사람아 사람아 사람아
매몰찬 사람아
눈물에 눈물에 약한 것이
남자라잖아
차라리 쳐다보지 말 것을
어떻게 나를 두고 떠나니
그래 잊자 잊자 잊어 사랑했잖아
억장이 무너져 내리네
억장이 무너져 내리네",성진우,2020.11.10,62,성인가요/트로트
그녀에게 전해주오,"그녀에게 전해주오
내가 후회한다고
그녀에게 전해주오
기다리고 있다고
우린 손목을 잡은 일도 없고
약속한 일도 없지만
난 알아 그게 사랑인 것을
그대 멀리 떠나려고 할 적에
잡지 못한 내가 바보야 우
그녀에게 전해주오
내가 내가 여기 있다고
그녀에게 전해주오
내가 사랑한다고
그녀에게 전해주오
잊지 말아 달라고
우린 서로가 헤어지기 싫어
울어본 일은 없지만
난 알아 이게 슬픔인 것을
그대 눈에 눈물 고여 흐르면
내가 가서 달래 주리라 우
그녀에게 전해주오
내가 내가 여기 있다고
난 알아 이게 슬픔인 것을
그대 눈에 눈물 고여 흐르면
내가 가서 달래주리라 우
그녀에게 전해주오
내가 내가 여기 있다고",이찬원,2020.11.13,"6,263",성인가요/트로트
